jid,name,fips,county_name,gov_type
46103001,PENNINGTON COUNTY JAIL,46103,Pennington,county
46105001,,46105,Perkins,county
46107001,,46107,Potter,county
46107002,,46107,Potter,municipal
46109001,ROBERTS COUNTY SHERIFFS OFFICE,46109,Roberts,county
46115001,,46115,Spink,county
46117001,,46117,Stanley,county
46123001,,46123,Tripp,county
46123002,WINNER CITY JAIL,46123,Tripp,municipal
46125001,,46125,Turner,county
46127001,UNION COUNTY JAIL,46127,Union,county
46129001,CITY JAIL,46129,Walworth,municipal
46129002,WALWORTH COUNTY JAIL,46129,Walworth,county
46137001,,46137,Ziebach,county
46137002,YANKTON COUNTY JAIL,46137,Ziebach,municipal
47001001,,47001,Anderson,municipal
47001002,ANDERSON COUNTY SHERIFFS DEPARTMENT,47001,Anderson,county
47003001,BEDFORD COUNTY SHERIFFS DEPARTMENT,47003,Bedford,county
47005001,BENTON COUNTY SHERIFFS OFFICE,47005,Benton,county
47007001,BLEDSOE COUNTY JAIL,47007,Bledsoe,county
47009001,BLOUNT COUNTY SHERIFFS OFFICE,47009,Blount,county
47011001,BRADLEY COUNTY SHERIFFS OFFICE,47011,Bradley,county
47011002,,47011,Bradley,municipal
47013001,CAMPBELL COUNTY JAIL,47013,Campbell,county
47013002,CITY JAIL,47013,Campbell,municipal
47015001,CANNON COUNTY JAIL,47015,Cannon,county
47017001,CARROLL COUNTY SHERIFFS OFFICE,47017,Carroll,county
47019001,,47019,Carter,municipal
47019002,CARTER COUNTY SHERIFF'S OFFICE,47019,Carter,county
47021001,CHEATHAM COUNTY JAIL,47021,Cheatham,county
47023001,CHESTER COUNTY JAIL,47023,Chester,county
47025001,CLAIBORNE COUNTY SHERIFF'S OFFICE,47025,Claiborne,county
47027001,CLAY COUNTY JAIL,47027,Clay,county
47029001,COCKE COUNTY JAIL,47029,Cocke,county
47031001,COFFEE COUNTY SHERIFFS DEPARTMENT,47031,Coffee,county
47033001,CROCKETT COUNTY JAIL,47033,Crockett,county
47035001,CUMBERLAND COUNTY SHERIFF'S OFFICE,47035,Cumberland,county
47037001,DAVIDSON COUNTY SHERIFFS OFFICE,47037,Davidson,municipal
47037002,METRO-DAVIDSON COUNTY DETENTION FACILITY - CCA,47037,Davidson,private
47039001,DECATUR COUNTY SHERIFFS OFFICE,47039,Decatur,county
47041001,DEKALB COUNTY JAIL,47041,DeKalb,county
47041002,SMITHVILLE CITY JAIL,47041,DeKalb,municipal
47043001,DICKSON COUNTY SHERIFFS OFFICE,47043,Dickson,county
47045001,DYER COUNTY JAIL,47045,Dyer,county
47047001,FAYETTE COUNTY SHERIFF'S OFFICE,47047,Fayette,county
47049001,,47049,Fentress,municipal
47049002,FENTRESS COUNTY JAIL,47049,Fentress,county
47051001,,47051,Franklin,municipal
47051002,FRANKLIN COUNTY JAIL,47051,Franklin,county
47053001,GIBSON COUNTY JAIL,47053,Gibson,county
47055001,,47055,Giles,municipal
47055002,GILES COUNTY JAIL,47055,Giles,county
47057001,GRAINGER COUNTY SHERIFF'S DEPARTMENT,47057,Grainger,county
47059001,,47059,Greene,municipal
47059002,GREENE COUNTY JAIL,47059,Greene,county
47061001,GRUNDY COUNTY JAIL,47061,Grundy,county
47063001,HAMBLEN COUNTY SHERIFFS DEPARTMENT,47063,Hamblen,county
47065001,,47065,Hamilton,municipal
47065002,HAMILTON COUNTY SHERIFFS OFFICE,47065,Hamilton,county
47065003,SILVERDALE CORRECTIONAL FACILITY - CCA,47065,Hamilton,private
47067001,HANCOCK COUNTY JAIL,47067,Hancock,county
47069001,HARDEMAN COUNTY JAIL,47069,Hardeman,county
47071001,HARDIN COUNTY SHERIFF'S DEPARTMENT,47071,Hardin,county
47073001,HAWKINS COUNTY SHERIFFS OFFICE,47073,Hawkins,county
47075001,HAYWOOD COUNTY JAIL,47075,Haywood,county
47077001,HENDERSON COUNTY JAIL,47077,Henderson,county
47079001,HENRY COUNTY CORR. FAC.,47079,Henry,county
47081001,HICKMAN COUNTY SHERIFFS DEPARTMENT,47081,Hickman,county
47083001,HOUSTON COUNTY JAIL,47083,Houston,county
47085001,HUMPHREYS COUNTY JAIL,47085,Humphreys,county
47087001,JACKSON COUNTY JAIL,47087,Jackson,county
47089001,JEFFERSON COUNTY SHERIFF'S OFFICE,47089,Jefferson,county
47091001,JOHNSON COUNTY JAIL,47091,Johnson,county
47093001,,47093,Knox,municipal
47093002,KNOX COUNTY SHERIFFS OFFICE,47093,Knox,county
47095001,,47095,Lake,municipal
47095002,LAKE COUNTY JAIL,47095,Lake,county
47097001,LAUDERDALE COUNTY SHERIFFS DEPARTMENT,47097,Lauderdale,county
47099001,LAWRENCE COUNTY SHERIFFS DEPARTMENT,47099,Lawrence,county
47101001,LEWIS COUNTY JAIL,47101,Lewis,county
47103001,,47103,Lincoln,municipal
47103002,LINCOLN COUNTY JAIL,47103,Lincoln,county
47105001,LOUDON COUNTY SHERIFFS OFFICE,47105,Loudon,county
47107001,MCMINN COUNTY SHERIFF'S OFFICE,47107,McMinn,county
47109001,MCNAIRY COUNTY JAIL,47109,McNairy,county
47111001,MACON COUNTY JAIL,47111,Macon,county
47113001,MADISON COUNTY PENAL FARM,47113,Madison,county
47115001,MARION COUNTY JAIL,47115,Marion,county
47115002,,47115,Marion,municipal
47117001,MARSHALL COUNTY JAIL,47117,Marshall,county
47119001,MAURY COUNTY SHERIFFS DEPARTMENT,47119,Maury,county
47121001,MEIGS COUNTY JAIL,47121,Meigs,county
47123001,MONROE COUNTY SHERIFFS OFFICE,47123,Monroe,county
47125001,,47125,Montgomery,municipal
47125002,MONTGOMERY COUNTY SHERIFFS OFFICE,47125,Montgomery,county
47127001,MOORE COUNTY JAIL,47127,Moore,county
47127002,MOORE COUNTY JAIL,47127,Moore,municipal
47129001,MORGAN COUNTY JAIL,47129,Morgan,county
47131001,OBION COUNTY JAIL,47131,Obion,county
47133001,OVERTON COUNTY JAIL,47133,Overton,county
47135001,PERRY COUNTY JAIL,47135,Perry,county
47137001,PICKETT COUNTY JAIL,47137,Pickett,county
47139001,POLK COUNTY JAIL,47139,Polk,county
47141001,,47141,Putnam,municipal
47141002,PUTNAM COUNTY SHERIFFS DEPARTMENT,47141,Putnam,county
47143001,RHEA COUNTY JAIL,47143,Rhea,county
47145001,ROANE COUNTY JAIL,47145,Roane,county
47147001,ROBERTSON COUNTY SHERIFFS OFFICE,47147,Robertson,county
47149001,RUTHERFORD COUNTY SHERIFFS OFFICE,47149,Rutherford,county
47151001,SCOTT COUNTY SHERIFFS DEPARTMENT,47151,Scott,county
47153001,SEQUATCHIE COUNTY JUSTICE CTR.,47153,Sequatchie,county
47155001,,47155,Sevier,municipal
47155002,SEVIER COUNTY SHERIFFS OFFICE,47155,Sevier,county
47157001,SHELBY COUNTY SHERIFFS OFFICE,47157,Shelby,county
47159001,SMITH COUNTY SHERIFF'S OFFICE AND JAIL,47159,Smith,county
47161001,STEWART COUNTY JAIL,47161,Stewart,county
47163001,,47163,Sullivan,municipal
47163002,,47163,Sullivan,municipal
47163003,SULLIVAN COUNTY SHERIFFS OFFICE,47163,Sullivan,county
47165001,SUMNER COUNTY SHERIFFS OFFICE,47165,Sumner,county
47167001,TIPTON COUNTY JAIL,47167,Tipton,county
47167002,WEST TENNESSEE DET FAC - C.C.A.,47167,Tipton,private
47169001,TROUSDALE COUNTY JAIL,47169,Trousdale,county
47171001,UNICOI COUNTY JAIL,47171,Unicoi,county
47173001,UNION COUNTY JAIL,47173,Union,county
47175001,VAN BUREN COUNTY JAIL,47175,VanBuren,county
47177001,WARREN COUNTY SHERIFFS OFFICE,47177,Warren,county
47179001,WASHINGTON COUNTY SHERIFFS OFFICE,47179,Washington,county
47179002,JOHNSON CITY JAIL,47179,Washington,municipal
47181001,WAYNE COUNTY SHERIFFS OFFICE,47181,Wayne,county
47183001,WEAKLEY COUNTYJAIL,47183,Weakley,county
47185001,WHITE COUNTY JAIL,47185,White,county
47187001,WILLIAMSON COUNTY SHERIFFS OFFICE,47187,Williamson,county
47189001,WILSON COUNTY SHERIFFS OFFICE,47189,Wilson,county
48001001,,48001,Anderson,municipal
48001002,ANDERSON COUNTY SHERIFF'S OFFICE,48001,Anderson,county
48003001,ANDREWS COUNTY JAIL,48003,Andrews,county
48005001,ANGELINA COUNTY SHERIFFS DEPARTMENT,48005,Angelina,county
48005002,LUFKIN CITY JAIL,48005,Angelina,municipal
48007001,ARANSAS COUNTY JAIL,48007,Aransas,county
48009001,ARCHER COUNTY JAIL,48009,Archer,county
48011001,ARMSTRONG COUNTY JAIL,48011,Armstrong,county
48013001,ATASCOSA COUNTY JAIL,48013,Atascosa,county
48015001,AUSTIN COUNTY JAIL,48015,Austin,county
48017001,,48017,Bailey,municipal
48017002,BAILEY COUNTY SHERIFFS OFFICE,48017,Bailey,county
48019001,BANDERA COUNTY JAIL,48019,Bandera,county
48021001,,48021,Bastrop,municipal
48021002,BASTROP COUNTY SHERIFF'S OFFICE,48021,Bastrop,county
48023001,BAYLOR COUNTY JAIL,48023,Baylor,county
48025001,BEE COUNTY JAIL,48025,Bee,county
48027001,,48027,Bell,municipal
48027002,BELL COUNTY SHERIFF'S DEPARTMENT,48027,Bell,county
48027003,,48027,Bell,municipal
48029001,BEXAR COUNTY SHERIFF'S OFFICE,48029,Bexar,county
48031001,BLANCO COUNTY JAIL,48031,Blanco,county
48033001,,48033,Borden,county
48035001,BOSQUE COUNTY JAIL,48035,Bosque,county
48037001,,48037,Bowie,municipal
48037002,BOWIE COUNTY SHERIFFS OFFICE,48037,Bowie,private
48039001,ALVIN CITY,48039,Brazoria,municipal
48039002,BRAZORIA COUNTY SHERIFF'S OFFICE,48039,Brazoria,county
48039003,FREEPORT CITY JAIL,48039,Brazoria,municipal
48041001,BRAZOS COUNTY SHERIFFS OFFICE,48041,Brazos,county
48043001,BREWSTER COUNTY JAIL,48043,Brewster,county
48045001,,48045,Briscoe,county
48047001,BROOKS COUNTY SHERIFFS OFFICE,48047,Brooks,county
48047002,BROOKS COUNTY DETENTION CENTER,48047,Brooks,private
48049001,BROWN COUNTY SHERIFFS OFFICE,48049,Brown,county
48049002,BROWNWOOD CITY JAIL,48049,Brown,municipal
48051001,BURLESON COUNTY JAIL,48051,Burleson,county
48053001,BURNET COUNTY SHERIFFS OFFICE,48053,Burnet,county
48055001,CALDWELL COUNTY SHERIFFS OFFICE,48055,Caldwell,county
48057001,,48057,Calhoun,municipal
48057002,CALHOUN COUNTY ADULT DETENTION CENTER,48057,Calhoun,county
48059001,CALLAHAN COUNTY JAIL,48059,Callahan,county
48061001,,48061,Cameron,municipal
48061002,CAMERON COUNTY SHERIFFS DEPARTMENT,48061,Cameron,county
48063001,CAMP COUNTY JAIL,48063,Camp,county
48065001,CARSON COUNTY JAIL,48065,Carson,county
48067001,CASS COUNTY JAIL,48067,Cass,county
48069001,,48069,Castro,municipal
48069002,CASTRO COUNTY JAIL,48069,Castro,county
48071001,CHAMBERS COUNTY JAIL,48071,Chambers,county
48073001,CHEROKEE COUNTY JAIL,48073,Cherokee,county
48075001,CHILDRESS COUNTY SHERIFFS OFFICE,48075,Childress,county
48077001,CLAY COUNTY JAIL,48077,Clay,county
48079001,COCHRAN COUNTY JAIL,48079,Cochran,county
48081001,,48081,Coke,county
48083001,,48083,Coleman,municipal
48083002,COLEMAN COUNTY JAIL,48083,Coleman,county
48085001,,48085,Collin,municipal
48085002,,48085,Collin,municipal
48085003,,48085,Collin,municipal
48085004,COLLIN COUNTY SHERIFFS OFFICE,48085,Collin,county
48087001,COLLINGSWORTH COUNTY JAIL,48087,Collingsworth,county
48089001,COLORADO COUNTY SHERIFFS OFFICE,48089,Colorado,county
48091001,COMAL COUNTY JAIL,48091,Comal,county
48093001,COMANCHE COUNTY SHERIFFS OFFICE,48093,Comanche,county
48097001,,48097,Cooke,municipal
48097002,COOKE COUNTY JAIL,48097,Cooke,county
48099001,CORYELL COUNTY JAIL,48099,Coryell,county
48101001,COTTLE COUNTY JAIL,48101,Cottle,county
48103001,CRANE COUNTY JAIL,48103,Crane,county
48105001,CROCKETT COUNTY JAIL,48105,Crockett,county
48107001,CROSBY COUNTY JAIL,48107,Crosby,county
48109001,CULBERSON COUNTY JAIL,48109,Culberson,county
48111001,DALLAM-HARTLEY COUNTY JAIL,48111,Dallam,county
48113001,DALLAS COUNTY SHERIFF'S DEPARTMENT,48113,Dallas,county
48113002,GRAND PRAIRIE CITY JAIL,48113,Dallas,municipal
48113003,IRVING CITY JAIL,48113,Dallas,municipal
48113004,GARLAND COUNTY DETENTION CENTER,48113,Dallas,municipal
48113005,CARROLLTON CITY JAIL,48113,Dallas,municipal
48115001,,48115,Dawson,municipal
48115002,DAWSON COUNTY JAIL,48115,Dawson,county
48117001,DEAF SMITH COUNTY JAIL,48117,DeafSmith,county
48119001,DELTA COUNTY JAIL,48119,Delta,county
48121001,DENTON CITY JAIL,48121,Denton,municipal
48121002,DENTON COUNTY SHERIFFS OFFICE,48121,Denton,county
48123001,DEWITT COUNTY JAIL,48123,DeWitt,county
48125001,DICKENS COUNTY JAIL,48125,Dickens,county
48125002,DICKENS COUNTY CORRECTIONAL CENTER - GEO,48125,Dickens,private
48127001,DIMMIT COUNTY JAIL,48127,Dimmit,county
48129001,DONLEY COUNTY SHERIFFS OFFICE,48129,Donley,county
48131001,DUVAL COUNTY JAIL,48131,Duval,county
48133001,EASTLAND COUNTY JAIL,48133,Eastland,county
48135001,ECTOR COUNTY SHERIFF'S OFFICE,48135,Ector,county
48135002,ODESSA CITY JAIL,48135,Ector,municipal
48135003,ECTOR COUNTY - PRIVATE JURISDICTION,48135,Ector,private
48137001,EDWARDS COUNTY JAIL,48137,Edwards,county
48139001,ELLIS COUNTY SHERIFFS OFFICE,48139,Ellis,county
48139002,,48139,Ellis,municipal
48141001,,48141,ElPaso,municipal
48141002,EL PASO COUNTY SHERIFFS OFFICE,48141,ElPaso,county
48143001,ERATH COUNTY JAIL,48143,Erath,county
48145001,FALLS COUNTY JAIL,48145,Falls,county
48145002,MARLIN CITY JAIL,48145,Falls,municipal
48145003,FALLS COUNTY SHERIFFS OFFICE,48145,Falls,private
48147001,CITY JAIL,48147,Fannin,municipal
48147002,FANNIN COUNTY JAIL,48147,Fannin,private
48149001,FAYETTE COUNTY JUSTICE CTR.,48149,Fayette,county
48151001,,48151,Fisher,municipal
48151002,FISHER COUNTY JAIL,48151,Fisher,county
48153001,,48153,Floyd,municipal
48153002,FLOYD COUNTY JAIL,48153,Floyd,county
48155001,FOARD COUNTY JAIL,48155,Foard,county
48157001,FORT BEND COUNTY SHERIFFS OFFICE,48157,FortBend,county
48157002,ROSENBERG CITY JAIL,48157,FortBend,municipal
48159001,FRANKLIN COUNTY JAIL,48159,Franklin,county
48161001,FREESTONE COUNTY JAIL,48161,Freestone,county
48163001,FRIO COUNTY JAIL - GEO,48163,Frio,private
48165001,GAINES COUNTY LAW ENFORCMENT CTR.,48165,Gaines,county
48167001,,48167,Galveston,municipal
48167002,CITY JAIL,48167,Galveston,municipal
48167003,GALVESTON COUNTY SHERIFFS OFFICE,48167,Galveston,county
48167004,LEAGUE CITY JAIL,48167,Galveston,municipal
48167005,KEMAH CITY JAIL,48167,Galveston,municipal
48169001,GARZA COUNTY JAIL,48169,Garza,county
48171001,GILLESPIE COUNTY JAIL,48171,Gillespie,county
48173001,GLASSCOCK COUNTY JAIL,48173,Glasscock,county
48175001,GOLIAD COUNTY JAIL,48175,Goliad,county
48177001,GONZALES COUNTY JAIL,48177,Gonzales,county
48179001,GRAY COUNTY JAIL,48179,Gray,county
48181001,DENISON CITY JAIL,48181,Grayson,municipal
48181002,GRAYSON COUNTY JAIL,48181,Grayson,county
48181003,,48181,Grayson,municipal
48183001,,48183,Gregg,municipal
48183002,,48183,Gregg,municipal
48183003,GREGG COUNTY SHERIFFS OFFICE,48183,Gregg,county
48183004,LONGVIEW CITY JAIL,48183,Gregg,municipal
48185001,GRIMES COUNTY JAIL,48185,Grimes,county
48187001,GUADALUPE COUNTY SHERIFFS OFFICE,48187,Guadalupe,county
48189001,HALE COUNTY LAW ENFORCEMENT CTR.,48189,Hale,county
48191001,,48191,Hall,municipal
48191002,HALL COUNTY JAIL,48191,Hall,county
48193001,HAMILTON COUNTY JAIL,48193,Hamilton,county
48195001,HANSFORD COUNTY JAIL,48195,Hansford,county
48197001,,48197,Hardeman,municipal
48197002,HARDEMAN COUNTY JAIL,48197,Hardeman,county
48199001,HARDIN COUNTY SHERIFF'S OFFICE,48199,Hardin,county
48201001,,48201,Harris,municipal
48201002,,48201,Harris,municipal
48201003,,48201,Harris,municipal
48201004,BAYTOWN CITY JAIL,48201,Harris,municipal
48201005,CITY JAIL,48201,Harris,municipal
48201006,HARRIS COUNTY SHERIFF'S OFFICE,48201,Harris,county
48201007,HOUSTON MUNICIPAL,48201,Harris,municipal
48201008,FEDERAL DETENTION CENTER - HOUSTON,48201,Harris,federal
48203001,,48203,Harrison,municipal
48203002,HARRISON COUNTY JAIL,48203,Harrison,county
48205001,HARTLEY COUNTY JAIL,48205,Hartley,county
48207001,ROLLING PLAINS DETENTION CENTER,48207,Haskell,private
48209001,HAYS COUNTY SHERIFF'S OFFICE,48209,Hays,county
48211001,HEMPHILL COUNTY JAIL,48211,Hemphill,county
48213001,HENDERSON COUNTY SHERIFFS OFFICE,48213,Henderson,county
48213002,ATHENS CITY JAIL,48213,Henderson,municipal
48215001,,48215,Hidalgo,municipal
48215002,HIDALGO COUNTY SHERIFF'S OFFICE,48215,Hidalgo,county
48217001,HILL COUNTY LAW ENFORCEMENT CTR.,48217,Hill,county
48219001,HOCKLEY COUNTY JAIL,48219,Hockley,county
48221001,HOOD COUNTY JAIL,48221,Hood,county
48223001,HOPKINS COUNTY JAIL,48223,Hopkins,county
48225001,HOUSTON COUNTY JAIL,48225,Houston,county
48227001,,48227,Howard,municipal
48227002,HOWARD COUNTY JAIL,48227,Howard,county
48229001,HUDSPETH COUNTY JAIL,48229,Hudspeth,county
48231001,HUNT COUNTY CRIMINAL JUSTICE CENTER,48231,Hunt,county
48233001,HUTCHINSON COUNTY JAIL,48233,Hutchinson,county
48237001,JACK COUNTY JAIL,48237,Jack,county
48239001,JACKSON COUNTY SHERIFFS OFFICE,48239,Jackson,county
48241001,JASPER COUNTY LAW ENFORCEMENT CTR.,48241,Jasper,county
48245001,,48245,Jefferson,municipal
48245002,CITY JAIL,48245,Jefferson,municipal
48245003,JEFFERSON COUNTY SHERIFFS OFFICE,48245,Jefferson,county
48245004,JEFFERSON COUNTY DOWNTOWN DETENTION CENTER - LA SALLE,48245,Jefferson,private
48247001,JIM HOGG COUNTY JAIL,48247,JimHogg,county
48249001,JIM WELLS COUNTY JAIL,48249,JimWells,county
48251001,JOHNSON COUNTY SHERIFFS OFFICE,48251,Johnson,county
48253001,,48253,Jones,municipal
48253002,JONES COUNTY JAIL,48253,Jones,county
48255001,KARNES COUNTY JAIL,48255,Karnes,county
48257001,,48257,Kaufman,municipal
48257002,KAUFMAN COUNTY SHERIFFS OFFICE,48257,Kaufman,county
48259001,KENDALL COUNTY SHERIFFS OFFICE,48259,Kendall,county
48265001,,48265,Kerr,municipal
48265002,KERR COUNTY SHERIFFS OFFICE,48265,Kerr,county
48267001,KIMBLE COUNTY JAIL,48267,Kimble,county
48269001,,48269,King,county
48271001,KINNEY COUNTY JAIL,48271,Kinney,county
48273001,,48273,Kleberg,municipal
48273002,KLEBERG COUNTY SHERIFFS OFFICE,48273,Kleberg,county
48275001,KNOX COUNTY JAIL,48275,Knox,county
48277001,,48277,Lamar,municipal
48277002,LAMAR COUNTY JAIL,48277,Lamar,county
48279001,T.L. TIMMONS LAW ENFORCEMENT CTR.,48279,Lamb,county
48281001,LAMPASAS COUNTY JAIL,48281,Lampasas,county
48283001,LA SALLE COUNTY JAIL,48283,LaSalle,county
48285001,LAVACA COUNTY JAIL,48285,Lavaca,county
48287001,LEE COUNTY JAIL,48287,Lee,county
48289001,LEON COUNTY JAIL,48289,Leon,county
48291001,LIBERTY COUNTY JAIL -  COMMUNITY EDUCATION CENTER,48291,Liberty,private
48293001,CITY JAIL,48293,Limestone,municipal
48293002,LIMESTONE COUNTY JAIL,48293,Limestone,county
48293003,LIMESTONE COUNTY DETENTION CENTER-CIVIGENICS,48293,Limestone,private
48295001,LIPSCOMB COUNTY JAIL,48295,Lipscomb,county
48297001,LIVE OAK COUNTY JAIL,48297,LiveOak,county
48299001,LLANO COUNTY SHERIFFS OFFICE,48299,Llano,county
48303001,,48303,Lubbock,municipal
48303002,,48303,Lubbock,municipal
48303003,LUBBOCK COUNTY DETENTION CENTER,48303,Lubbock,county
48305001,LYNN COUNTY JAIL,48305,Lynn,county
48307001,MCCULLOCH COUNTY JAIL,48307,McCulloch,county
48309001,,48309,McLennan,municipal
48309002,,48309,McLennan,municipal
48309003,,48309,McLennan,municipal
48309004,MCLENNAN COUNTY SHERIFFS OFFICE,48309,McLennan,county
48309005,JACK HARWELL DETENTION CENTER - LASALLE,48309,McLennan,private
48311001,,48311,McMullen,county
48313001,MADISON COUNTY JAIL,48313,Madison,county
48315001,MARION COUNTY JAIL,48315,Marion,county
48317001,MARTIN COUNTY JAIL,48317,Martin,county
48319001,MASON COUNTY JAIL,48319,Mason,county
48321001,MATAGORDA COUNTY SHERIFFS OFFICE,48321,Matagorda,county
48323001,TOM BOWLES DETENTION CENTER,48323,Maverick,county
48325001,MEDINA COUNTY JAIL,48325,Medina,county
48327001,MENARD COUNTY JAIL,48327,Menard,county
48329001,CITY JAIL,48329,Midland,municipal
48329002,MIDLAND COUNTY SHERIFF'S OFFICE,48329,Midland,county
48331001,CITY JAIL,48331,Milam,municipal
48331002,MILAM COUNTY JAIL,48331,Milam,county
48333001,MILLS COUNTY JAIL,48333,Mills,county
48335001,MITCHELL COUNTY JAIL,48335,Mitchell,county
48337001,CITY JAIL,48337,Montague,municipal
48337002,MONTAGUE COUNTY SHERIFFS OFFICE,48337,Montague,county
48339001,MONTGOMERY COUNTY SHERIFFS OFFICE,48339,Montgomery,county
48341001,MOORE COUNTY JAIL,48341,Moore,county
48343001,MORRIS COUNTY JAIL,48343,Morris,county
48345001,,48345,Motley,county
48347001,NACOGDOCHES COUNTY JAIL,48347,Nacogdoches,county
48349001,NAVARRO COUNTY JUSTICE CENTER,48349,Navarro,county
48351001,,48351,Newton,municipal
48351002,NEWTON COUNTY JAIL,48351,Newton,county
48351003,NEWTON CO CORRECTIONAL CENTER - GEO,48351,Newton,private
48353001,,48353,Nolan,municipal
48353002,NOLAN COUNTY JAIL,48353,Nolan,county
48355001,CITY JAIL,48355,Nueces,municipal
48355002,CITY JAIL,48355,Nueces,municipal
48355003,NUECES COUNTY SHERIFFS OFFICE,48355,Nueces,county
48357001,OCHILTREE COUNTY JAIL,48357,Ochiltree,county
48359001,OLDHAM COUNTY SHERIFFS OFFICE,48359,Oldham,county
48361001,,48361,Orange,municipal
48361002,ORANGE COUNTY JAIL,48361,Orange,county
48363001,PALO PINTO COUNTY LAW ENFORCEMENT CTR.,48363,PaloPinto,county
48365001,PANOLA COUNTY SHERIFFS OFFICE,48365,Panola,county
48367001,PARKER COUNTY JAIL,48367,Parker,county
48369001,,48369,Parmer,municipal
48369002,PARMER COUNTY JAIL,48369,Parmer,county
48371001,PECOS COUNTY JAIL,48371,Pecos,county
48373001,POLK COUNTY SHERIFFS OFFICE,48373,Polk,county
48373002,IAH SECURE ADULT DETENTION FACILITY - MTC,48373,Polk,private
48375001,AMARILLO CITY JAIL,48375,Potter,municipal
48375002,POTTER COUNTY SHERIFFS OFFICE,48375,Potter,county
48377001,PRESIDIO COUNTY JAIL,48377,Presidio,county
48379001,RAINS COUNTY LAW ENFORCEMENT CTR.,48379,Rains,county
48381001,RANDALL COUNTY JAIL,48381,Randall,county
48383001,REAGAN COUNTY JAIL,48383,Reagan,county
48387001,RED RIVER COUNTY LAW ENFORCEMENT CTR.,48387,RedRiver,county
48389001,REEVES COUNTY JAIL,48389,Reeves,county
48389002,,48389,Reeves,municipal
48391001,REFUGIO COUNTY JAIL,48391,Refugio,county
48393001,COUNTY JAIL,48393,Roberts,county
48395001,ROBERTSON COUNTY JAIL,48395,Robertson,county
48397001,ROCKWALL COUNTY SHERIFFS OFFICE,48397,Rockwall,county
48399001,RUNNELS COUNTY JAIL,48399,Runnels,county
48401001,RUSK COUNTY JUSTICE CENTER,48401,Rusk,county
48401002,,48401,Rusk,municipal
48403001,SABINE COUNTY JAIL,48403,Sabine,county
48405001,SAN AUGUSTINE COUNTY JAIL,48405,SanAugustine,county
48407001,SAN JACINTO COUNTY JAIL,48407,SanJacinto,county
48409001,ARANSAS PASS CITY JAIL,48409,SanPatricio,municipal
48409002,SAN PATRICIO COUNTY JAIL,48409,SanPatricio,county
48411001,SAN SABA COUNTY JAIL,48411,SanSaba,county
48413001,SCHLEICHER COUNTY JAIL,48413,Schleicher,county
48415001,,48415,Scurry,municipal
48415002,SCURRY COUNTY JAIL,48415,Scurry,county
48417001,SHACKLEFORD COUNTY JAIL,48417,Shackelford,county
48419001,SHELBY COUNTY JAIL,48419,Shelby,county
48421001,SHERMAN COUNTY JAIL,48421,Sherman,county
48423001,SMITH COUNTY SHERIFF'S OFFICE,48423,Smith,county
48425001,SOMERVELL COUNTY JAIL,48425,Somervell,county
48427001,STARR COUNTY JAIL,48427,Starr,county
48429001,STEPHENS COUNTY SHERIFFS OFFICE,48429,Stephens,county
48431001,STERLING COUNTY JAIL,48431,Sterling,county
48433001,STONEWALL COUNTY JAIL,48433,Stonewall,county
48435001,SUTTON COUNTY JAIL,48435,Sutton,county
48437001,,48437,Swisher,municipal
48437002,SWISHER COUNTY SHERIFFS OFFICE,48437,Swisher,county
48439001,,48439,Tarrant,municipal
48439002,,48439,Tarrant,municipal
48439003,,48439,Tarrant,municipal
48439004,,48439,Tarrant,municipal
48439005,,48439,Tarrant,municipal
48439006,,48439,Tarrant,municipal
48439007,CITY JAIL,48439,Tarrant,municipal
48439008,FOREST HILLS CITY JAIL,48439,Tarrant,municipal
48439009,HURST CITY JAIL,48439,Tarrant,municipal
48439010,TARRANT COUNTY SHERIFFS DEPARTMENT,48439,Tarrant,county
48439011,BENBROOK CITY JAIL,48439,Tarrant,municipal
48439012,KELLER CITY JAIL,48439,Tarrant,municipal
48439013,TARRANT CO COMMUNITY CORRECTIONAL FAC - CSC,48439,Tarrant,private
48439014,EULESS CITY JAIL,48439,Tarrant,municipal
48441001,,48441,Taylor,municipal
48441002,TAYLOR COUNTY JAIL,48441,Taylor,county
48443001,TERRELL COUNTY JAIL,48443,Terrell,county
48445001,TERRY COUNTY JAIL,48445,Terry,county
48449001,,48449,Titus,municipal
48449002,TITUS COUNTY JAIL,48449,Titus,county
48451001,,48451,TomGreen,municipal
48451002,TOM GREEN COUNTY SHERIFFS OFFICE,48451,TomGreen,county
48453001,TRAVIS COUNTY SHERIFF'S OFFICE,48453,Travis,county
48455001,TRINITY COUNTY JAIL,48455,Trinity,county
48457001,TYLER COUNTY JAIL,48457,Tyler,county
48459001,UPSHUR COUNTY JAIL,48459,Upshur,county
48461001,UPTON COUNTY JAIL,48461,Upton,county
48463001,,48463,Uvalde,municipal
48463002,UVALDE COUNTY JAIL,48463,Uvalde,county
48465001,,48465,ValVerde,municipal
48465002,GEO-VAL VERDE CORRECTIONAL FACILITY,48465,ValVerde,private
48467001,VAN ZANDT COUNTY JAIL,48467,VanZandt,county
48469001,,48469,Victoria,municipal
48469002,VICTORIA COUNTY SHERIFFS OFFICE,48469,Victoria,county
48471001,WALKER COUNTY JAIL,48471,Walker,county
48473001,WALLER COUNTY SHERIFF'S OFFICE,48473,Waller,county
48475001,WARD COUNTY SHERIFFS OFFICE,48475,Ward,county
